Vertices,Source,Dest,IO_Time,Algo_Time,I,D,U,Sift_Up,Sift_Down
250000,216121,-1,1302.54,402.317,250000,250000,239398,97434,2739340
250000,155371,-1,1307.93,444.956,250000,250000,239395,52233,2165579
250000,210548,-1,1316.84,439.113,250000,250000,239818,527877,7759403
250000,115056,-1,1308.34,406.718,250000,250000,238937,280682,5009286
250000,34254,-1,1303.13,443.613,250000,250000,240103,195885,4022818
250000,219826,-1,1303.62,404.157,250000,250000,239629,155610,3518570
250000,122772,-1,1314.47,401.058,250000,250000,240054,97580,2743946
250000,75312,-1,1306.33,455.761,250000,250000,240314,52721,2169585
250000,24184,-1,1317.32,450.39,250000,250000,239879,527740,7758581
250000,7304,-1,1339.62,416.917,250000,250000,240364,281703,5025653
250000,33121,-1,1300.8,451.146,250000,250000,239972,196310,4021498
250000,99326,-1,1303,410.791,250000,250000,240508,154490,3525023
250000,179187,-1,1299.89,403.711,250000,250000,239575,96945,2740666
250000,91107,-1,1296.67,456.852,250000,250000,239249,52641,2164978
250000,172764,-1,1306.9,445.361,250000,250000,240280,528603,7767779
250000,205886,-1,1330.03,406.929,250000,250000,239971,281046,5021260
250000,171004,-1,1304.04,451.181,250000,250000,239924,196738,4021147
250000,199238,-1,1318.79,434.318,250000,250000,239524,154674,3518067
250000,194660,-1,1298.44,402.52,250000,250000,239972,98198,2742864
250000,209073,-1,1292.17,412.818,250000,250000,240176,53106,2169302
250000,23061,-1,1302.5,442.944,250000,250000,239744,526603,7755945
250000,54999,-1,1309.09,429.036,250000,250000,240230,281859,5024578
250000,97358,-1,1309.77,425.861,250000,250000,240649,195910,4027836
250000,103462,-1,1290.6,403.17,250000,250000,240316,155404,3523830
250000,249897,-1,1299.37,400.685,250000,250000,240874,97806,2748637
250000,150933,-1,1288.98,423.318,250000,250000,240245,52822,2169567
250000,95702,-1,1299.91,416.58,250000,250000,239403,523926,7750728
250000,32897,-1,1299.98,408.221,250000,250000,239340,282316,5014835
250000,147432,-1,1302.22,415.737,250000,250000,240064,196500,4022434
250000,236821,-1,1300.58,413.591,250000,250000,239359,154172,3517268
250000,117315,-1,1319.67,417.152,250000,250000,239979,97726,2742929
250000,104175,-1,1296.73,418.874,250000,250000,239742,52741,2168353
250000,95625,-1,1303.73,455.516,250000,250000,240281,526590,7765153
250000,153734,-1,1319.41,415.914,250000,250000,239891,280801,5019972
250000,45453,-1,1304.15,451.422,250000,250000,239513,196808,4017272
250000,188239,-1,1304.99,407.789,250000,250000,239636,154317,3519335
250000,220267,-1,1353.2,401.761,250000,250000,240518,97558,2746924
250000,196481,-1,1309.12,411.039,250000,250000,239320,52451,2165266
250000,162868,-1,3908.47,1216.95,250000,250000,471311,953145,11895698
250000,49433,-1,3912.57,1194.4,250000,250000,469301,509680,7678781
250000,9770,-1,3912.49,1175.53,250000,250000,470068,361016,6190954
250000,174878,-1,3920.78,1170.12,250000,250000,470408,283899,5334002
250000,88125,-1,3914.17,1169.67,250000,250000,470671,180609,4259937
250000,235958,-1,3905.11,1203.38,250000,250000,470451,97035,3257655
250000,6057,-1,3912.58,1243.46,250000,250000,470206,952657,11878593
250000,61090,-1,3924.91,1186.79,250000,250000,470756,511035,7695692
250000,191154,-1,3912.49,1163.58,250000,250000,470798,362814,6199634
250000,129402,-1,3915.85,1179.96,250000,250000,470922,286014,5338932
250000,87026,-1,3906.14,1156.22,250000,250000,470134,180172,4257035
250000,68052,-1,3927.14,1181.32,250000,250000,470966,96522,3259777
250000,185898,-1,3933.54,1219.39,250000,250000,470907,952282,11889101
250000,13063,-1,4007.39,1189.52,250000,250000,471117,510872,7699121
250000,77168,-1,4041.67,1156.77,250000,250000,469831,361346,6190079
250000,94238,-1,3910.84,1163.13,250000,250000,470450,284449,5334458
250000,79163,-1,3928.34,1164.88,250000,250000,471032,180753,4264366
250000,101272,-1,3915.87,1182.67,250000,250000,469714,97237,3254091
250000,241012,-1,3913.99,1185.36,250000,250000,470078,947883,11872847
250000,213342,-1,3916.96,1166.36,250000,250000,470227,509829,7687711
250000,166916,-1,3909.29,1159.48,250000,250000,470445,362782,6194825
250000,9497,-1,3918.23,1161.83,250000,250000,470171,284154,5331580
250000,226521,-1,3918.3,1161.46,250000,250000,471074,180715,4264051
250000,228076,-1,3915.7,1180.22,250000,250000,469940,96608,3254818
250000,94621,-1,3926.68,1198.85,250000,250000,470030,949291,11871295
250000,247789,-1,3938.73,1162.52,250000,250000,470069,509672,7687227
250000,29647,-1,3915.2,1169.83,250000,250000,470882,363924,6200656
250000,206854,-1,3963.36,1165.14,250000,250000,471630,285152,5345135
250000,200972,-1,3934.57,1161.36,250000,250000,471263,180925,4264451
250000,113675,-1,4011.68,1169.17,250000,250000,470396,96862,3257905
250000,178709,-1,3934.65,1189.92,250000,250000,471276,950266,11893603
250000,442,-1,3887.38,1163.04,250000,250000,469742,509622,7683658
250000,110281,-1,3934.93,1159.45,250000,250000,469071,360894,6180815
250000,237096,-1,3937.26,1162.41,250000,250000,469339,283818,5324462
250000,33587,-1,3922.55,1150.7,250000,250000,470499,181171,4259926
250000,188270,-1,3913.69,1172.68,250000,250000,470109,96547,3257137
250000,191005,-1,3921.95,1184.77,250000,250000,470873,953565,11888028
250000,50042,-1,3915.5,1184.82,250000,250000,470981,511817,7696811
250000,10140,-1,3913.83,1165.41,250000,250000,471183,363812,6203172
250000,163327,-1,3899.33,1170.42,250000,250000,470686,285372,5336522
250000,8034,-1,3923.72,1152.68,250000,250000,469901,180157,4255070
250000,26968,-1,3905.72,1172.4,250000,250000,470420,96840,3257078
250000,111318,-1,3926.88,1193.57,250000,250000,470999,952891,11889741
250000,224071,-1,3916.95,1170.84,250000,250000,470975,510562,7696367
250000,156887,-1,3927.38,1164.7,250000,250000,470561,363103,6196762
250000,225212,-1,3921.16,1161.87,250000,250000,470217,284522,5331073
250000,207688,-1,3923.69,1163.7,250000,250000,471133,180717,4262901
250000,17962,-1,3919.49,1178.88,250000,250000,470013,97037,3256066
250000,5294,-1,3923.9,1177.8,250000,250000,472246,952567,11911212
250000,244900,-1,3923.59,1164.83,250000,250000,470478,509799,7691216
250000,179046,-1,3923.89,1184.91,250000,250000,471715,363067,6206226
250000,167714,-1,3908.7,1159.03,250000,250000,469615,285239,5328143
250000,154723,-1,3972.05,1170.7,250000,250000,470705,179612,4260832
250000,12421,-1,3921.23,1215.26,250000,250000,471578,97298,3262898
250000,187072,-1,3919.53,1191.97,250000,250000,471524,955434,11903031
250000,214154,-1,3910.93,1164.18,250000,250000,471118,511101,7699587
250000,18528,-1,3907.4,1167.96,250000,250000,470371,361646,6195478
250000,202224,-1,3907.9,1162.63,250000,250000,470376,285274,5334636
250000,239201,-1,3922.35,1167.78,250000,250000,470086,180155,4256718
250000,67691,-1,3909.44,1179.53,250000,250000,470919,96817,3259231
1048576,979777,-1,760.861,458.045,1048573,1048573,15988,107913,8072353
1048576,772223,-1,744.11,453.092,1048573,1048573,15966,108291,8074345
1048576,766406,-1,743.849,454.97,1048573,1048573,15948,107489,8074693
1048576,960032,-1,767.255,453.93,1048573,1048573,15863,107185,8072315
